UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_mean,Air temperature [K]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_mean,Process temperature [K]_rolling_std,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_mean,Rotational speed [rpm]_rolling_std,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_mean,Torque [Nm]_rolling_std,Torque [Nm]_rolling_var,Tool wear [min]_rolling_mean,Tool wear [min]_rolling_std,Tool wear [min]_rolling_var,Timestamp,ambient_temp,humidity,factory_load,ambient_gap,load_stress,wear_efficiency,mechanical_stress,heat_stress,Type_L,Type_M
6987,L54166,300.7,311.1,1688,30.7,161,0,0,0,0,0,0,300.75,0.0707106781399683,0.0050000000030141,311.12,0.091893658404432,0.0084444444549504,1614.0,303.098077269459,91868.44444444292,38.04,14.81577237646126,219.50711111111255,146.3,8.680117766739228,75.344444444462,2026-01-25 06:10:00,35.53398948487844,69,86,275.5660105151216,2640.2,0.09532267613972766,51821.6,2451.8452744566125,True,False
6988,L54167,300.7,311.1,2437,13.8,163,0,0,0,0,0,0,300.75,0.0707106781399683,0.0050000000030141,311.12,0.091893658404432,0.0084444444549504,1620.0,320.00277776571915,102401.77777777624,37.99,14.905364433280068,222.1698888888904,149.1,9.134184875146744,83.43333333335954,2026-01-25 06:15:00,31.519833730170795,63,99,279.58016626982925,1366.2,0.06685808039376538,33630.6,1985.74952500076,True,False
6989,L54168,300.7,311.1,1478,46.8,165,0,0,0,0,0,0,300.75,0.0707106781399683,0.0050000000030141,311.12,0.091893658404432,0.0084444444549504,1625.1,316.97719861914817,100474.5444444429,37.64,14.622600467921096,213.82044444444625,151.9,9.302926660168795,86.54444444447932,2026-01-25 06:20:00,32.06158670529581,89,72,279.03841329470424,3369.6,0.11156186612576065,69170.4,2853.481216771327,True,False
6990,M21849,300.7,311.1,1608,35.3,167,0,0,0,0,0,0,300.73,0.048304589185535,0.0023333333363833,311.11,0.0875595036369717,0.0076666666771528,1650.6,302.58559854104567,91558.04444444284,35.129999999999995,12.242190254289708,149.87122222222592,154.7,9.202052911053128,84.67777777782136,2026-01-25 06:25:00,32.07196257852659,88,68,279.0280374214734,2400.3999999999996,0.10379117464263518,56762.399999999994,2822.3327069103398,False,True
6991,L54170,300.7,311.1,2478,13.4,170,1,0,0,1,0,0,300.72,0.0421637021719469,0.0017777777808446,311.09000000000003,0.0567646213117629,0.0032222222326678,1747.9,393.3814801040932,154748.98888888708,31.92,13.376829054583965,178.9395555555617,157.6,8.971560003084274,80.4888888889415,2026-01-25 06:30:00,28.591821833688048,43,52,282.50817816631195,696.8000000000001,0.06857603872529246,33205.200000000004,1229.448338848586,True,False
6992,L54171,300.8,311.1,1509,33.4,172,0,0,0,0,0,0,300.72,0.0421637021719469,0.0017777777808446,311.08000000000004,0.0421637022592231,0.0017777777882044,1737.6,398.6483273373753,158920.4888888871,32.01,13.384190508042002,179.1365555555616,160.5,8.396427811877002,70.50000000006162,2026-01-25 06:35:00,30.55416524090145,61,73,280.54583475909857,2438.2,0.11390728476821192,50400.6,1863.8040796949886,True,False
6993,L54172,300.7,311.0,1596,36.9,174,0,0,0,0,0,0,300.72,0.0421637021719469,0.0017777777808446,311.07000000000005,0.048304589261691,0.0023333333437406,1753.2,388.6351616733708,151037.28888888707,31.399999999999995,12.959938271458183,167.96000000000652,163.1,8.116512661103132,65.87777777784743,2026-01-25 06:40:00,30.326069331740587,85,72,280.6739306682594,2656.7999999999997,0.10895428929242329,58892.399999999994,2577.7158931979498,True,False
6994,M21853,300.7,311.0,1740,25.6,176,0,0,0,0,0,0,300.72,0.0421637021719469,0.0017777777808446,311.07000000000005,0.048304589261691,0.0023333333437406,1793.8,360.1384918796259,129699.7333333314,28.57,10.322257505023243,106.54900000000872,165.7,7.601900347213623,57.7888888889666,2026-01-25 06:45:00,32.69754006915821,47,53,278.3024599308418,1356.8000000000002,0.10109132682366456,44544.0,1536.784383250436,False,True
6995,L54174,300.6,310.8,1375,53.2,179,0,0,0,0,0,0,300.71,0.0567646212469146,0.0032222222253056,311.05000000000007,0.0971825316341026,0.0094444444548133,1760.7,383.5544434772061,147114.01111110928,31.39,12.794569160390145,163.70100000000653,168.3,7.211872926722776,52.01111111119695,2026-01-25 06:50:00,29.55458515409012,86,67,281.24541484590986,3564.4,0.1300872093023256,73150.0,2541.69432325175,True,False
6996,M21855,300.6,310.7,1705,31.2,181,0,0,0,0,0,0,300.69,0.0567646212472045,0.0032222222253385,311.01,0.1449137674974122,0.021000000010294,1761.4,383.43366802848175,147021.37777777595,32.029999999999994,12.586681673720108,158.4245555555616,170.8,6.795423296445296,46.17777777787146,2026-01-25 06:55:00,31.549784377435127,55,61,279.1502156225649,1903.2,0.10609613130128957,53196.0,1735.238140758932,False,True
6997,M21856,300.5,310.6,1621,32.0,184,0,0,0,0,0,0,300.67,0.0823272602539861,0.0067777777809275,310.96,0.1897366596369688,0.0360000000101949,1754.7,385.4388696307372,148563.1222222204,32.160000000000004,12.578129166666214,158.2093333333393,173.1,6.999206304216912,48.98888888898976,2026-01-25 07:00:00,30.901490565451162,72,84,279.69850943454884,2688.0,0.11344019728729964,51872.0,2224.907320712484,False,True
6998,M21857,300.6,310.7,1566,38.2,187,0,0,0,0,0,0,300.66,0.0843274042899297,0.0071111111142772,310.92,0.1988857852277894,0.0395555555656743,1667.6,303.9149003696021,92364.2666666652,34.6,10.871675737131667,118.19333333333738,175.5,7.261006970271448,52.72222222233055,2026-01-25 07:05:00,32.22748859835736,72,76,278.47251140164263,2903.2000000000003,0.11933631142310147,59821.200000000004,2320.37917908173,False,True
6999,M21858,300.6,310.7,1388,42.9,190,0,0,0,0,0,0,300.65,0.0849836585786078,0.0072222222254053,310.88,0.1988857852275998,0.0395555555655989,1658.6,311.3940697358658,96966.26666666524,34.21,10.447057001854846,109.14100000000435,178.0,7.542472332664201,56.88888888900495,2026-01-25 07:10:00,36.404318804198596,49,92,274.2956811958014,3946.7999999999997,0.13678905687544995,59545.2,1783.811621405731,False,True
7000,M21859,300.6,310.7,1457,36.7,193,0,0,0,0,0,0,300.64,0.0843274042901319,0.0071111111143113,310.84,0.189736659636364,0.0360000000099654,1643.5,317.7172922234111,100944.2777777764,34.35,10.472636301863794,109.67611111111536,180.6,7.805980613187396,60.93333333345748,2026-01-25 07:15:00,35.28630884803709,41,63,275.4136911519629,2312.1000000000004,0.13237311385459533,53471.9,1446.7386627695205,False,True
7001,M21860,300.6,310.6,1463,45.5,196,0,0,0,0,0,0,300.63,0.0823272602543969,0.0067777777809952,310.79,0.1791957341037308,0.032111111120975,1542.0,125.46181357953388,15740.666666665711,37.56,7.954481615905556,63.273777777779465,183.2,8.202980488153136,67.28888888902105,2026-01-25 07:20:00,28.068502952202632,83,80,282.5314970477974,3640.0,0.13387978142076504,66566.5,2329.6857450328184,False,True
7002,L54181,300.5,310.5,1564,38.2,199,0,0,0,0,0,0,300.6,0.0666666666911933,0.0044444444477146,310.73,0.1636391694782189,0.0267777777875212,1547.5,125.05931925823184,15639.833333332355,38.040000000000006,7.819235540923789,61.14044444444575,185.9,8.543353491985993,72.98888888902925,2026-01-25 07:25:00,31.84448430806187,43,52,278.65551569193815,1986.4,0.12715654952076677,59744.8,1369.3128252466604,True,False
7003,H36416,300.5,310.6,1411,47.2,201,0,0,0,0,0,0,300.58000000000004,0.0632455532295142,0.0040000000033073,310.69,0.1370320319758941,0.0187777777874424,1529.0,130.64625690942523,17068.444444443543,39.07000000000001,8.315053283720532,69.14011111111161,188.6,8.630694577439138,74.48888888903736,2026-01-25 07:30:00,31.091395416284637,62,54,279.5086045837154,2548.8,0.1423512747875354,66599.2,1927.6665158096475,False,False
7004,L54183,300.5,310.6,1540,46.7,206,0,0,0,0,0,0,300.56,0.0516397779818109,0.0026666666700107,310.65,0.0849836586162908,0.0072222222318102,1509.0,108.12338630780042,11690.666666665844,41.18,7.1064602846829885,50.501777777776624,191.6,8.971560003090111,80.48888888904625,2026-01-25 07:35:00,30.060201117382135,66,78,280.5397988826179,3642.6000000000004,0.1336794289422453,71918.0,1983.973273747221,True,False
7005,L54184,300.5,310.6,1950,20.3,208,0,0,0,0,0,0,300.55,0.0527046277013652,0.0027777777811395,310.63,0.0674948558417912,0.0045555555651041,1566.5,166.2255830022665,27630.944444443387,37.89,8.41802959261986,70.86322222222367,194.5,9.13175168787757,83.38888888905485,2026-01-25 07:40:00,38.4590641669036,72,88,272.1409358330964,1786.4,0.10661199384930804,39585.0,2769.0526200170593,True,False
7006,M21865,300.6,310.7,1339,52.9,0,0,0,0,0,0,0,300.55,0.0527046277013652,0.0027777777811395,310.63,0.0674948558417912,0.0045555555651041,1529.9,172.51631162813814,29761.877777776877,40.06,9.256973347458404,85.69155555555527,176.4,62.469903864893226,3902.4888888890014,2026-01-25 07:45:00,30.419696582947754,72,66,280.2803034170522,3491.4,0.0,70833.09999999999,2190.2181539722383,False,True
7007,H36420,300.6,310.6,1419,39.6,3,0,0,0,0,0,0,300.56000000000006,0.0516397779818109,0.0026666666700107,310.63,0.0674948558417912,0.0045555555651041,1509.7,172.4902895817593,29752.899999999183,40.82000000000001,8.82355433547673,77.85511111111022,158.3,82.90295531523626,6872.900000000059,2026-01-25 07:50:00,30.62768936540459,80,68,279.97231063459543,2692.8,0.002112676056338028,56192.4,2450.215149232367,False,False
7008,L54187,300.5,310.6,1499,45.2,8,0,0,0,0,0,0,300.55,0.0527046277013652,0.0027777777811395,310.62,0.0632455532787084,0.0040000000095299,1503.0,171.3579748816925,29363.555555554765,41.52,8.870149691834637,78.67955555555412,140.4,94.52712720578036,8935.377777777783,2026-01-25 07:55:00,37.26316808081851,59,84,273.3368319191815,3796.8,0.005333333333333333,67754.8,2198.5269167682923,True,False
7009,L54188,300.5,310.6,1368,49.6,10,0,0,0,0,0,0,300.54,0.0516397779821528,0.002666666670046,310.61,0.0567646213035334,0.0032222222317335,1501.0,172.95856922010512,29914.66666666589,42.190000000000005,9.23164244445268,85.22322222222026,122.4,100.9523539981992,10191.377777777729,2026-01-25 08:00:00,34.90710809952747,52,82,275.69289190047255,4067.2000000000003,0.007304601899196494,67852.8,1815.1696211754283,True,False
7010,L54189,300.5,310.5,1536,36.2,12,0,0,0,0,0,0,300.53000000000003,0.0483045891891243,0.00233333333673,310.59000000000003,0.0567646213032013,0.0032222222316958,1508.9,172.52919237688852,29766.32222222141,42.14,9.265971196923736,85.85822222222029,104.3,103.0911678510278,10627.788888888785,2026-01-25 08:05:00,30.670105171518824,50,57,279.8298948284812,2063.4,0.007807417046193884,55603.200000000004,1533.505258575941,True,False
7011,M21870,300.5,310.5,1469,42.9,14,0,0,0,0,0,0,300.52000000000004,0.042163702176059,0.0017777777811914,310.58000000000004,0.0632455532781111,0.0040000000094543,1509.5,172.36218327179952,29708.722222221408,41.88,9.197439257145826,84.59288888888716,86.1,101.1505478647208,10231.433333333174,2026-01-25 08:10:00,34.28181352297711,58,86,276.21818647702287,3689.4,0.009523809523809525,63020.1,1988.3451843326725,False,True
7012,L54191,300.5,310.5,2633,12.2,17,1,0,0,1,0,0,300.52000000000004,0.042163702176059,0.0017777777811914,310.58000000000004,0.0632455532781111,0.0040000000094543,1616.4,396.14593270662107,156931.59999999875,39.28,13.1702358031704,173.45511111111148,67.9,94.75049105706704,8977.655555555342,2026-01-25 08:15:00,31.28169469023503,88,84,279.21830530976496,1024.8,0.006454062262718299,32122.6,2752.789132740683,True,False
7013,L54192,300.4,310.4,1298,61.4,19,0,0,0,0,0,0,300.51000000000005,0.0567646212499819,0.0032222222256539,310.56,0.0843274043269925,0.007111111120528,1605.1,404.1859995376152,163366.32222222103,40.7,14.785503410811222,218.6111111111103,49.7,83.10776137040229,6906.899999999731,2026-01-25 08:20:00,31.481550864099965,71,69,278.9184491359,4236.599999999999,0.014626635873749037,79697.2,2235.1901113510976,True,False
7014,M21873,300.4,310.4,1544,36.3,21,0,0,0,0,0,0,300.5,0.0666666666925392,0.0044444444478941,310.54,0.0966091783564782,0.0093333333427138,1605.5,404.1163886252998,163310.05555555434,39.66,14.6819768575095,215.56044444444447,31.2,62.47986342281014,3903.733333333009,2026-01-25 08:25:00,29.58385144910787,42,66,280.8161485508921,2395.7999999999997,0.013592233009708738,56047.2,1242.5217608625305,False,True
7015,H36428,300.5,310.5,1403,47.7,24,0,0,0,0,0,0,300.5,0.0666666666925392,0.0044444444478941,310.53000000000003,0.0948683298543911,0.0090000000093615,1550.8,389.0437850251122,151355.0666666657,42.4,13.143650769689271,172.75555555555337,12.8,7.757433710796192,60.17777777739718,2026-01-25 08:30:00,24.700840554480173,52,94,285.7991594455198,4483.8,0.017094017094017096,66923.1,1284.443708832969,False,False
7016,L54195,300.5,310.5,1452,42.9,29,0,0,0,0,0,0,300.48999999999995,0.0567646212502929,0.0032222222256892,310.51,0.0737864788004561,0.0054444444537701,1562.1,383.8143214281253,147313.4333333323,41.4,12.62625131312619,159.42222222222085,15.7,7.860590874006678,61.78888888851707,2026-01-25 08:35:00,27.725380038480736,67,62,282.77461996151925,2659.7999999999997,0.01995870612525809,62290.799999999996,1857.6004625782093,True,False
7017,L54196,300.6,310.5,1509,43.1,31,0,0,0,0,0,0,300.48999999999995,0.0567646212502929,0.0032222222256892,310.5,0.0666666667364707,0.0044444444537516,1571.1,381.13177948490767,145261.43333333227,41.75,12.61931940408121,159.24722222222056,18.5,7.820912137743482,61.16666666630332,2026-01-25 08:40:00,28.68618318495171,61,53,281.8138168150483,2284.3,0.02052980132450331,65037.9,1749.8571742820543,True,False
7018,M21877,300.7,310.6,1474,37.0,33,0,0,0,0,0,0,300.51,0.0875595035966837,0.0076666666700976,310.5,0.0666666667364707,0.0044444444537516,1568.6,381.7387704817102,145724.48888888783,40.93,12.636635452348642,159.68455555555457,21.0,8.082903768632754,65.33333333297757,2026-01-25 08:45:00,33.25701132159934,58,99,277.3429886784007,3663.0,0.022372881355932205,54538.0,1928.906656652762,False,True
7019,M21878,300.7,310.7,1377,46.7,36,0,0,0,0,0,0,300.53,0.1059349905631677,0.0112222222256184,310.51,0.0875595036303341,0.0076666666759905,1569.5,381.2235418870244,145331.38888888786,40.64,12.447418295462777,154.93822222222147,23.6,8.329332372851374,69.37777777742988,2026-01-25 08:50:00,32.46031491310741,70,79,278.23968508689256,3689.3,0.026124818577648767,64305.9,2272.222043917519,False,True
7020,L54199,300.8,310.8,1741,27.1,39,0,0,0,0,0,0,300.56,0.1349897115544966,0.0182222222255662,310.54,0.1264911064438099,0.0160000000093792,1590.0,384.7177897859373,148007.77777777668,39.73,13.122419323009336,172.19788888888883,26.3,8.525126261671323,72.67777777743805,2026-01-25 08:55:00,35.25869985262098,59,55,275.54130014737905,1490.5,0.022388059701492536,47181.100000000006,2080.2632913046377,True,False
7021,L54200,300.8,310.8,1460,53.8,41,0,0,0,0,0,0,300.59,0.1523883926862943,0.0232222222255122,310.57,0.1494434118413041,0.0223333333427696,1589.1,385.0426960452265,148257.87777777668,40.82000000000001,13.847647212914271,191.7573333333324,29.0,8.472176684739654,71.7777777774462,2026-01-25 09:00:00,28.389989469242174,63,51,282.41001053075786,2743.7999999999997,0.02806297056810404,78548.0,1788.569336562257,True,False
7022,H36435,300.7,310.6,1631,32.6,43,0,0,0,0,0,0,300.61,0.1523883926861726,0.0232222222254751,310.58,0.1475729575065614,0.0217777777872333,1488.9,127.34419674427156,16216.544444443742,42.86,10.179849376750658,103.62933333333076,31.6,8.369255907434109,70.04444444412073,2026-01-25 09:05:00,37.360371456319015,71,64,273.239628543681,2086.4,0.026348039215686275,53170.600000000006,2652.5863733986503,False,False
7023,L54202,300.7,310.5,1561,33.2,48,0,0,0,0,0,0,300.64,0.1349897115539552,0.01822222222542,310.59000000000003,0.1370320319751969,0.0187777777872514,1515.2,109.4367397175153,11976.399999999188,40.04,8.183479292656212,66.96933333333301,34.5,8.540751983527533,72.9444444441295,2026-01-25 09:10:00,37.0830616806368,48,83,273.4169383193632,2755.6000000000004,0.030729833546734954,51825.200000000004,1779.9869606705665,True,False
7024,M21883,300.7,310.6,1572,38.5,50,0,0,0,0,0,0,300.67,0.1059349905619789,0.0112222222253665,310.61,0.1197219000135113,0.0143333333428452,1518.0,110.607413856392,12233.999999999178,40.260000000000005,8.100919015080226,65.62488888888839,37.4,8.369255907435157,70.04444444413828,2026-01-25 09:15:00,32.10630995014373,58,69,278.4936900498563,2656.5,0.03178639542275906,60522.0,1862.1659771083364,False,True
7025,L54204,300.6,310.6,2127,18.7,53,0,0,0,0,0,0,300.68,0.091893658364283,0.0084444444475715,310.62,0.1135292424814876,0.0128888888984204,1590.4,214.82406238076928,46149.37777777665,37.36,10.088519327543764,101.77822222222407,40.3,8.233400809422038,67.78888888859149,2026-01-25 09:20:00,29.94124886880921,62,65,280.6587511311908,1215.5,0.024906015037593984,39774.9,1856.357429866171,True,False
7026,H36439,300.6,310.6,1448,44.7,55,0,0,0,0,0,0,300.69,0.0737864787583354,0.0054444444475542,310.63,0.1059349905922208,0.0112222222317739,1590.0,215.11392330576572,46273.99999999887,37.540000000000006,10.21362923853338,104.31822222222394,42.9,8.3725742755565,70.09999999971045,2026-01-25 09:25:00,30.096490777090313,64,92,280.5035092229097,4112.400000000001,0.03795721187025535,64725.600000000006,1926.17540973378,False,False
7027,L54206,300.6,310.7,1543,39.6,60,0,0,0,0,0,0,300.69,0.0737864787583354,0.0054444444475542,310.65,0.0971825316301076,0.0094444444540368,1593.4,213.95700502670823,45777.599999998856,37.190000000000005,10.06075433443138,101.2187777777798,45.8,8.804039476900948,77.51111111083031,2026-01-25 09:30:00,32.5944068245679,72,98,278.1055931754321,3880.8,0.038860103626943004,61102.8,2346.7972913688886,True,False
7028,L54207,300.6,310.6,1508,34.8,62,0,0,0,0,0,0,300.68,0.0788810637944764,0.0062222222253482,310.65000000000003,0.0971825316301076,0.0094444444540368,1596.8,212.1109772422576,44991.06666666552,36.97,10.089383859615456,101.79566666666886,48.7,8.895067297213108,79.12222222195012,2026-01-25 09:35:00,37.64778590916676,88,78,272.95221409083325,2714.3999999999996,0.04108681245858184,52478.399999999994,3313.0051600066745,True,False
7029,M21888,300.6,310.6,1403,50.4,64,0,0,0,0,0,0,300.67,0.0823272602539407,0.00677777778092,310.64,0.0966091783574684,0.0093333333429051,1599.4,209.2575234277371,43788.71111110994,37.34,10.54347612928918,111.16488888889076,51.5,8.860022573319792,78.49999999973629,2026-01-25 09:40:00,31.715239281707433,85,76,278.88476071829257,3830.4,0.045584045584045586,70711.2,2695.795338945132,False,True
7030,L54209,300.6,310.6,1454,39.7,67,0,0,0,0,0,0,300.65,0.0707106781411114,0.0050000000031758,310.62,0.078881063835069,0.0062222222317522,1570.7,207.3515801188328,42994.677777776735,38.6,9.918109138786978,98.36888888888976,54.3,8.895067297214053,79.12222222196692,2026-01-25 09:45:00,27.253902267295533,83,50,283.3460977327045,1985.0000000000002,0.04604810996563574,57723.8,2262.073888185529,True,False
7031,L54210,300.7,310.8,1772,27.3,69,0,0,0,0,0,0,300.64,0.0516397779803411,0.0026666666698589,310.62,0.078881063835069,0.0062222222317522,1601.9,212.2589875076592,45053.8777777766,35.95,8.892849811943348,79.08277777778083,57.1,8.64677203738018,74.76666666641978,2026-01-25 09:50:00,37.686102962299415,41,62,273.1138970377006,1692.6000000000001,0.038917089678511,48375.6,1545.1302214542761,True,False
7032,L54211,300.7,310.8,1479,49.1,71,0,0,0,0,0,0,300.64,0.0516397779803411,0.0026666666698589,310.64,0.0966091783574567,0.0093333333429028,1586.7,215.36328481067363,46381.34444444333,37.6,9.69662025885546,94.02444444444616,59.9,8.089087299139187,65.43333333309491,2026-01-25 09:55:00,30.79884167005943,42,89,280.0011583299406,4369.900000000001,0.047972972972972976,72618.90000000001,1293.5513501424962,True,False
